gene,logFC,logCPM,LR,PValue,FDR
AHCTF1,0.353140506883574,6.69178746662576,32.370666161976,1.27395111321783E-08,2.42249156398789E-08
DPCD,0.977095558586568,4.24728672463206,168.593074313744,1.50127550560801E-38,1.00713946419009E-37
C1orf43,0.770935097418806,8.43707533446804,237.940656510588,1.10596716031264E-53,1.19097389143428E-52
POT1,0.194203572565192,5.10549779801181,11.0040853771184,0.000909112824021,0.001264775085301
RTTN,-0.324562696024818,3.79785249583162,21.8666259198139,2.92273189901126E-06,4.8198700223646E-06
NDUFAF3,0.365690844002026,5.71237196416692,30.3849455825889,3.54266895714261E-08,6.57867441131233E-08
THUMPD3,0.379405712267813,5.85944825180272,65.7569177071252,5.10112071711023E-16,1.40116176392332E-15
COBRA1,0.403677368415001,6.30771444919174,59.9999987174031,9.48574375252334E-15,2.45305055923477E-14
ZDHHC5,0.296866245173827,7.26087398653026,43.9183246398038,3.42368425885019E-11,7.44038080651626E-11
ATL3,-0.04416530622234,5.07027792820452,0.389042056253857,0.532803367826408,0.562928529869374
MYRIP,-1.2036028173029,2.5912151939415,76.369708367753,2.35232017714801E-18,7.20252968714335E-18
ZNF521,-0.95219336811492,4.92838387906077,81.3161248583594,1.92350702415201E-19,6.18988550360758E-19
NOL11,0.546641087026654,6.16418410982895,64.1661898070461,1.14354429094598E-15,3.08584981428854E-15
CNRIP1,-1.7420424113095,3.45413122531564,582.303706711521,1.18298525037016E-128,5.5753795360009E-127
SOSTDC1,-1.82889639596441,3.31970682488442,76.6994414824571,1.99059656799049E-18,6.10501538037117E-18
GEMIN5,-0.130356090987904,5.29321763850029,7.74903594276475,0.0053741221873,0.007056052343776
PTPN23,0.259346397432352,6.24085180341173,36.089811037084,1.88429516728761E-09,3.73921491357953E-09
CLIC4,-0.442584496528691,8.08019621781132,42.6339213801737,6.60047565556055E-11,1.41582722077291E-10
NIPSNAP3A,-0.238729745424218,4.89549662965049,21.9233094679323,2.83766138298593E-06,4.68269152097612E-06
NSL1,0.193308193222376,5.214355898532,14.7599703141825,0.000122100166427,0.000180651478104
WWTR1,-0.622041772979461,4.85805761846697,44.5065258815148,2.53510773875317E-11,5.55062622070728E-11
HEATR5A,-0.252691750687009,5.44009551125024,12.614622719997,0.00038274078146,0.000547881435822
SAMHD1,-0.357246462274446,5.82395801666239,14.378620679315,0.00014948997953,0.000219952011968
FAM98A,0.189359807855072,5.79522864182618,15.0141316028808,0.000106709107788,0.000158620495288
C18orf10,0.218708636001683,6.08164835112761,11.9576912079631,0.000544222645252,0.000769862068364
SIN3A,-0.030703824647049,6.84341536216897,0.364940572970681,0.545775088997782,0.575162092624554
C20orf194,-1.26344563418582,4.71960433449039,493.384643205672,2.61431207425201E-109,8.97118657185141E-108
PVRL3,-1.92198958358625,1.70522542827117,345.881288054012,3.34243108349897E-77,6.1153349049816E-76
ZNF385A,0.774160734477019,6.28597437982117,57.9309040197409,2.71488279503089E-14,6.8809988880863E-14
KBTBD2,-0.199639461929378,6.03726367887745,19.8366495062201,8.43497866768151E-06,1.35222968027751E-05
SYF2,-0.272741324119534,5.86848432656766,50.8117127590781,1.01665210918154E-12,2.38741719678977E-12
RWDD3,-0.221757840971794,3.65615475867601,20.4600948576281,6.08875579035356E-06,9.84794091938918E-06
PNKD,1.03082016683115,6.07627790122825,173.151143761057,1.51691513623369E-39,1.05370415689964E-38
SEC31B,-0.861255541449549,2.53010031363659,67.4301588118731,2.18284212199682E-16,6.11762659444838E-16
SFRS18,-0.701046834079461,6.37385316062278,143.334766289439,4.96633990745157E-33,2.79635917737907E-32
KANK2,-1.10612136499201,6.4058746812653,336.553345826851,3.59336766857291E-75,6.31830279670088E-74
GPR124,-1.4409683303379,5.92142344907787,374.298143614698,2.16954870867966E-83,4.42617656415975E-82
NUDT13,-0.379093652940552,1.27243927841471,23.681731454388,1.13656325767402E-06,1.92066681000104E-06
KIAA1429,0.456172127145542,7.14497227465689,36.0260627547664,1.94695886968402E-09,3.86099313531347E-09
TMEM87A,-0.067820212706218,7.20087934421843,1.48778132006942,0.222561019877968,0.249274367830532
C2CD2,-1.65805076769954,5.57336924086762,597.326401068929,6.38748981733314E-132,3.20299278954688E-130
SH2B1,0.030948183205502,5.72321010986532,0.202766022063543,0.652497395523671,0.678796012261388
UNC50,-0.054607579463186,5.05326671445567,2.32394811828658,0.12739631215418,0.14719265142841
PARS2,0.466392876401898,3.1158622054456,69.0723502790549,9.49167657579163E-17,2.70285925895344E-16
MMACHC,0.104415347896962,3.25859775954932,2.4913248456171,0.114475324483326,0.132934191620287
EGFL6,-1.9585752943055,2.92240887115967,183.821760933506,7.09613882532539E-42,5.30802589279613E-41
TIPARP,-1.26109262389427,5.67439220682868,287.695141186189,1.580414433904E-64,2.23312259621748E-63
NECAP1,0.255887907528275,5.50558878835634,19.7043894053606,9.03935001685201E-06,1.44553892194757E-05
CHMP2B,0.044350964298746,5.94131894232728,0.851762695822345,0.35605415751584,0.387031207056668
DHRS7B,-0.155961531644207,4.9002396810505,5.17219209793802,0.022951236510132,0.028520047171081
C20orf4,0.234326298562367,6.13524965728031,27.6826668439264,1.42937741554555E-07,2.55769768709839E-07
DNAH1,-1.06649743980813,2.97628691808622,158.947659795911,1.92121778675824E-36,1.20221413857943E-35
NGDN,0.162322178709322,4.89362042698736,10.7315047973927,0.001053267585555,0.001457158769315
KRT23,-0.032059738995774,6.16279475882615,0.024140146397031,0.876528848315332,0.888823050177724
TSKU,-0.056497626658099,6.97903112805365,0.210046967576091,0.646730593798006,0.673314137255065
HINFP,0.020031304518572,3.99359092767538,0.1675856917891,0.682266453910757,0.707787287412434
